X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-8962332.20376646,6043867.60776033,Kirkland Lake District,2019,Brook Trout,,,Roadhouse Lake 19 (Unofficial Name),17-5368-52742,ROADHOUSE,Yearlings,3100,47.62,-80.51,4565
-8458054.91047293,5544708.0726836,Kemptville Kingston District,2024,Brook Trout,Mud Lake,lac Mud,,18-4219-49291,ESCOTT,Yearlings,1000,44.51,-75.98,4566
-8495903.53734264,5557204.67671558,Kemptville District,2017,Splake,Indian Lake,lac Indian,,18-3947-49383,SOUTH CROSBY,Yearlings,17830,44.59,-76.32,4567
-8907785.65327775,6058744.05945759,Kirkland Lake District,2016,Splake,,,Dogget Lake (Unofficial Name),17-5734-52851,BRYCE,Yearlings,4000,47.71,-80.02,4568
-8495903.53734264,5557204.67671558,Kemptville District,2017,Splake,Indian Lake,lac Indian,,18-3947-49383,SOUTH CROSBY,Yearlings,7316,44.59,-76.32,4569
-8989048.88155684,6118508.25145232,Kirkland Lake District,2016,Splake,,,Francourt Lake (Unofficial Name),17-5186-53242,BADEN,Yearlings,800,48.07,-80.75,4570
-8495903.53734264,5557204.67671558,Kemptville District,2017,Splake,Indian Lake,lac Indian,,18-3947-49383,SOUTH CROSBY,Yearlings,7756,44.59,-76.32,4571
-8997954.4408203,6091895.08076704,Kirkland Lake District,2016,Splake,,,Bannockburn Lake 49 (Loonwing Lake) (Unofficial Name),17-5122-53070,DOON,Yearlings,4000,47.91,-80.83,4572
-10478503.6683708,6453206.02030692,Kenora District,2020,Rainbow Trout,Wreck Lake,lac Wreck,,15-4185-55443,,Yearlings,700,50.04,-94.13,4573
-8982369.71210924,6053782.39151094,Kirkland Lake District,2018,Rainbow Trout,Flatstone Lake,lac Flatstone,,17-5232-52811,HAULTAIN,Yearlings,3300,47.68,-80.69,4574
-8488111.17298711,5585385.07849073,Kemptville District,2017,Splake,Round Lake,lac Round,,18-4008-49591,BURGESS,Yearlings,10000,44.77,-76.25,4575
-8944521.08523953,6083595.34598903,Kirkland Lake District,2016,Splake,,,Davidson Lake 2 (Unofficial Name),17-5480-53013,DAVIDSON,Yearlings,600,47.86,-80.35,4576
-8553789.67255514,5637278.20189053,Kemptville Kingston District,2024,Brook Trout,Otter Lake,lac Otter,,18-3549-49962,SOUTH CANONTO,Yearlings,450,45.1,-76.84,4577
-8969011.37321405,6150219.08530639,Kirkland Lake District,2019,Brook Trout,,,Jessups Lake (Unofficial Name),17-5318-53459,NORDICA,Yearlings,1000,48.26,-80.57,4578
-8410187.52943182,5662546.45916734,Kemptville District,2020,Brown Trout,,,Shields Creek (Unofficial Name),18-4562-50123,OSGOODE,Yearlings,500,45.26,-75.55,4579
-10477390.4734629,6432432.76004854,Kenora District,2020,Splake,Arpin Lake,lac Arpin,,15-4196-55302,,Yearlings,1500,49.92,-94.12,4580
-8871050.22131597,6150219.08530639,Kirkland Lake District,2018,Rainbow Trout,Forsyth Lake,lac Forsyth,,17-5966-53465,KATRINE,Yearlings,500,48.26,-79.69,4581
-8507035.48642197,5569718.49320967,Kemptville District,2017,Walleye,Westport Sand Lake,lac Westport Sand,,18-3870-49481,NORTH CROSBY,Fingerlings,10917,44.67,-76.42,4582
-8963445.39867439,6135183.51991344,Kirkland Lake District,2016,Splake,,,Beaver Lake (Unofficial Name),17-5353-53360,DUNMORE,Yearlings,6000,48.17,-80.52,4583
-8515941.04568543,5557204.67671558,Kemptville Kingston District,2024,Brook Trout,Paddys Lake,lac Paddys,,18-3801-49387,BEDFORD,Yearlings,800,44.59,-76.5,4584
-8971237.76302992,6158583.61693429,Kirkland Lake District,2019,Brook Trout,,,McEvay Lake 30 (Unofficial Name),17-5300-53515,MCEVAY,Yearlings,400,48.31,-80.59,4585
-8500356.31697437,5618373.44486032,Kemptville District,2020,Brown Trout,Clyde River,rivière Clyde,,18-3923-49818,DRUMMOND,Yearlings,1500,44.98,-76.36,4586
-10459579.354936,6456673.27532823,Kenora District,2021,Brook Trout,,,Bill Lake (Unofficial Name),15-4307-55463,,Yearlings,1000,50.06,-93.96,4587
-8892200.92456669,6160257.50649374,Kirkland Lake District,2018,Rainbow Trout,Gaf Lake,lac Gaf,,17-5830-53526,CLIFFORD,Yearlings,313,48.32,-79.88,4588
-8527072.99476475,5656222.73327244,Kemptville District,2018,Brook Trout,Craigs Creek,ruisseau Craigs,,18-3744-50099,DARLING,Yearlings,500,45.22,-76.6,4589
-8892200.92456669,6155236.82158728,Kirkland Lake District,2016,Splake,Allan Lake,lac Allan,,17-5830-53497,CLIFFORD,Fingerlings,20000,48.29,-79.88,4590
-8525959.79985682,5613653.44109504,Kemptville Kingston District,2024,Brook Trout,Pauls Creek,ruisseau Pauls,,18-3738-49784,DALHOUSIE,Yearlings,500,44.95,-76.59,4591
-8923370.38198881,6111847.21788363,Kirkland Lake District,2019,Brook Trout,,,Eby Pothole (Unofficial Name),17-5624-53200,EBY,Yearlings,300,48.03,-80.16,4592
-8963445.39867439,6086914.27859024,Kirkland Lake District,2019,Brook Trout,,,Fraser Lake (Unofficial Name),17-5352-53034,KIMBERLEY,Yearlings,800,47.88,-80.52,4593
-8958992.61904266,6042216.25041143,Kirkland Lake District,2019,Brook Trout,,,Roadhouse Lake 20 (Unofficial Name),17-5388-52737,ROADHOUSE,Yearlings,900,47.61,-80.48,4594
-8958992.61904266,6178691.99003051,Kirkland Lake District,2019,Brook Trout,Andrew Lake,lac Andrew,,17-5383-53651,MCCANN,Yearlings,1400,48.43,-80.48,4595
-8894427.31438256,6170307.74157582,Kirkland Lake District,2019,Brook Trout,Armitage Lake,lac Armitage,,17-5814-53593,THACKERAY,Yearlings,500,48.38,-79.9,4596
-8984596.10192511,6052129.13625991,Kirkland Lake District,2019,Brook Trout,Babs Lake,lac Babs,,17-5215-52802,HAULTAIN,Yearlings,1000,47.67,-80.71,4597
-8889974.53475083,6163606.27028248,Kirkland Lake District,2019,Brook Trout,Bea Lake,lac Bea,,17-5840-53551,CLIFFORD,Yearlings,900,48.34,-79.86,4598
-8972350.95793785,6029016.74310402,Kirkland Lake District,2019,Brook Trout,Beauty Lake,lac Beauty,,17-5305-52643,CORKILL,Yearlings,4200,47.53,-80.6,4599
-9010199.58480756,6040565.20878006,Kirkland Lake District,2019,Brook Trout,Boot Lake,lac Boot,,17-5040-52727,TYRRELL,Fingerlings,20000,47.6,-80.94,4600
-8902219.67873809,6177014.48076872,Kirkland Lake District,2019,Brook Trout,Brinnie Lake,lac Brinnie,,17-5765-53629,THACKERAY,Yearlings,600,48.42,-79.97,4601
-8886634.95002703,6197166.42153172,Kirkland Lake District,2019,Brook Trout,Carlyle Lake,lac Carlyle,,17-5863-53774,LAMPLUGH,Yearlings,1050,48.54,-79.83,4602
-8905559.26346189,6057089.85293781,Kirkland Lake District,2019,Brook Trout,Collacutt Lake,lac Collacutt,,17-5749-52833,BEAUCHAMP,Yearlings,1000,47.7,-80,4603
-8902219.67873809,6192123.96465293,Kirkland Lake District,2019,Brook Trout,Collins Lake,lac Collins,,17-5751-53740,GARRISON,Yearlings,400,48.51,-79.97,4604
-8969011.37321405,6151891.33674031,Kirkland Lake District,2019,Brook Trout,Cootie Lake,lac Cootie,,17-5315-53469,MCEVAY,Yearlings,900,48.27,-80.57,4605
-8955653.03431886,6042216.25041143,Kirkland Lake District,2019,Brook Trout,Crane Lake,lac Crane,,17-5410-52732,ROADHOUSE,Yearlings,2000,47.61,-80.45,4606
-8905559.26346189,6183726.49942362,Kirkland Lake District,2019,Brook Trout,Dewhirst Lake,lac Dewhirst,,17-5732-53678,GARRISON,Fingerlings,19996,48.46,-80,4607
-8905559.26346189,6145204.29281564,Kirkland Lake District,2019,Brook Trout,Dorothy Lake,lac Dorothy,,17-5737-53426,MORRISETTE,Yearlings,1580,48.23,-80,4608
-8893314.11947463,6170307.74157582,Kirkland Lake District,2019,Brook Trout,Driscoll Lake,lac Driscoll,,17-5814-53594,THACKERAY,Yearlings,490,48.38,-79.89,4609
-8921143.99217294,6200529.71987907,Kirkland Lake District,2019,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,700,48.56,-80.14,4610
-8910012.04309362,6148547.16096017,Kirkland Lake District,2019,Brook Trout,Ferguson Lake,lac Ferguson,,17-5705-53462,BERNHARDT,Yearlings,1300,48.25,-80.04,4611
-8932275.94125227,6133514.53132378,Kirkland Lake District,2019,Brook Trout,Gale Lake,lac Gale,,17-5561-53346,GRENFELL,Yearlings,500,48.16,-80.24,4612
-8893314.11947463,6168631.88033785,Kirkland Lake District,2019,Brook Trout,Giunta Lake,lac Giunta,,17-5814-53595,THACKERAY,Yearlings,500,48.37,-79.89,4613
-8969011.37321405,6155236.82158728,Kirkland Lake District,2019,Brook Trout,Grey Lake,lac Grey,,17-5312-53485,MCEVAY,Yearlings,700,48.29,-80.57,4614
-8907785.65327775,6192123.96465293,Kirkland Lake District,2019,Brook Trout,Hewitt Lake,lac Hewitt,,17-5717-53735,MICHAUD,Yearlings,400,48.51,-80.02,4615
-8883295.36530323,6188763.98503558,Kirkland Lake District,2019,Brook Trout,Imperial Lake,lac Impérial,,17-5887-53706,HARKER,Yearlings,500,48.49,-79.8,4616
-8976803.73756958,6048823.57582363,Kirkland Lake District,2019,Brook Trout,Leta Lake,lac Leta,,17-5263-52782,LAWSON,Yearlings,3100,47.65,-80.64,4617
-8892200.92456669,6163606.27028248,Kirkland Lake District,2019,Brook Trout,Mall Lake,lac Mall,,17-5828-53547,CLIFFORD,Yearlings,1580,48.34,-79.88,4618
-8914464.82272535,6192123.96465293,Kirkland Lake District,2019,Brook Trout,McCulloch Lake,lac McCulloch,,17-5676-53739,MICHAUD,Yearlings,500,48.51,-80.08,4619
-8916691.21254121,6065364.06159726,Kirkland Lake District,2019,Brook Trout,Mearow Lake,lac Mearow,,17-5670-52897,ROBILLARD,Yearlings,800,47.75,-80.1,4620
-8918917.60235708,6212311.74781302,Kirkland Lake District,2019,Brook Trout,Milligan Lake,lac Milligan,,17-5643-53865,MILLIGAN,Yearlings,1000,48.63,-80.12,4621
-9023557.92370276,6052129.13625991,Kirkland Lake District,2019,Brook Trout,Moon Lake,lac Moon,,17-4955-52795,KNIGHT,Yearlings,1000,47.67,-81.06,4622
-8891087.72965876,6145204.29281564,Kirkland Lake District,2019,Brook Trout,Nelson Lake,lac Nelson,,17-5829-53426,ARNOLD,Yearlings,500,48.23,-79.87,4623
-8892200.92456669,6163606.27028248,Kirkland Lake District,2019,Brook Trout,Pall Lake,lac Pall,,17-5827-53554,CLIFFORD,Yearlings,700,48.34,-79.88,4624
-8891087.72965876,6153563.91544091,Kirkland Lake District,2019,Brook Trout,Panagapka Lake,lac Panagapka,,17-5834-53486,CLIFFORD,Yearlings,3000,48.28,-79.87,4625
-8904446.06855395,6185405.33036135,Kirkland Lake District,2019,Brook Trout,Pothole Lakes,lacs Pothole,,17-5739-53684,GARRISON,Fingerlings,4500,48.47,-79.99,4626
-8970124.56812198,6155236.82158728,Kirkland Lake District,2019,Brook Trout,Potvin Lake,lac Potvin,,17-5307-53492,MCEVAY,Yearlings,700,48.29,-80.58,4627
-8891087.72965876,6150219.08530639,Kirkland Lake District,2019,Brook Trout,Rozon Lake,lac Rozon,,17-5831-53459,ARNOLD,Yearlings,799,48.26,-79.87,4628
-8891087.72965876,6158583.61693429,Kirkland Lake District,2019,Brook Trout,Seahorse Lake,lac Seahorse,,17-5830-53513,CLIFFORD,Yearlings,900,48.31,-79.87,4629
-8981256.51720131,6055435.96367961,Kirkland Lake District,2019,Brook Trout,Sigs Lake,lac Sigs,,17-5234-52820,HAULTAIN,Yearlings,2000,47.69,-80.68,4630
-8891087.72965876,6165281.14487133,Kirkland Lake District,2019,Brook Trout,Thrasher Lake,lac Thrasher,,17-5839-53575,CLIFFORD,Yearlings,600,48.35,-79.87,4631
-9006860.00008376,6017483.68074835,Kirkland Lake District,2019,Brook Trout,Tremble Lake,lac Tremble,,17-5063-52568,NORTH WILLIAMS,Yearlings,2500,47.46,-80.91,4632
-8915578.01763328,6020777.27305305,Kirkland Lake District,2019,Lake Trout,,,Big Chief Lake (Unofficial Name),17-5681-52589,KLOCK,Yearlings,400,47.48,-80.09,4633
-8972350.95793785,6029016.74310402,Kirkland Lake District,2019,Lake Trout,Beauty Lake,lac Beauty,,17-5305-52643,CORKILL,Yearlings,1700,47.53,-80.6,4634
-8997954.4408203,6085254.65218746,Kirkland Lake District,2019,Lake Trout,Elmer Lake,lac Elmer,,17-5125-53027,DOON,Yearlings,2500,47.87,-80.83,4635
-8993501.66118857,6043867.60776033,Kirkland Lake District,2019,Lake Trout,Gowganda Lake,lac Gowganda,,17-5160-52748,MILNER,Yearlings,3600,47.62,-80.79,4636
-8985709.29683304,6050476.1977547,Kirkland Lake District,2019,Lake Trout,Miller Lake,lac Miller,,17-5208-52783,NICOL,Yearlings,200,47.66,-80.72,4637
-8916691.21254121,6193804.45177003,Kirkland Lake District,2019,Lake Trout,Perry Lake,lac Perry,,17-5661-53749,MICHAUD,Yearlings,900,48.52,-80.1,4638
-8964558.59358232,6133514.53132378,Kirkland Lake District,2019,Lake Trout,Sunny Lake,lac Sunny,,17-5348-53340,DUNMORE,Yearlings,994,48.16,-80.53,4639
-8871050.22131597,6085254.65218746,Kirkland Lake District,2019,Lake Trout,Wendigo Lake,lac Wendigo,,17-5977-53024,BAYLY,Yearlings,3100,47.87,-79.69,4640
-9021331.53388689,6096878.77106069,Kirkland Lake District,2019,Rainbow Trout,,,Jay Lake (Unofficial Name),17-4964-53096,MONTROSE,Yearlings,500,47.94,-81.04,4641
-8983482.90701718,6085254.65218746,Kirkland Lake District,2019,Rainbow Trout,,,Yarrow Lake 27 (Unofficial Name),17-5219-53018,YARROW,Yearlings,800,47.87,-80.7,4642
-8972350.95793785,6032314.73040604,Kirkland Lake District,2019,Rainbow Trout,,,Moose Lake (Unofficial Name),17-5296-52663,CORKILL,Yearlings,499,47.55,-80.6,4643
-8853239.10278905,6146875.56352283,Kirkland Lake District,2019,Rainbow Trout,Barnard Lake,,,17-6089-53431,OSSIAN,Yearlings,498,48.24,-79.53,4644
-8868823.83150011,6081936.35982088,Kirkland Lake District,2019,Rainbow Trout,Clear Lake,lac Clear,,17-5990-53004,BAYLY,Yearlings,2500,47.85,-79.67,4645
-8905559.26346189,6187084.49217147,Kirkland Lake District,2019,Rainbow Trout,Clermont Lake,lac Clermont,,17-5739-53703,GARRISON,Yearlings,600,48.48,-80,4646
-8995728.05100444,6040565.20878006,Kirkland Lake District,2019,Rainbow Trout,Dobie Lake,lac Dobie,,17-5138-52717,MILNER,Yearlings,500,47.6,-80.81,4647
-8982369.71210924,6053782.39151094,Kirkland Lake District,2019,Rainbow Trout,Flatstone Lake,lac Flatstone,,17-5232-52811,HAULTAIN,Yearlings,3300,47.68,-80.69,4648
-8892200.92456669,6160257.50649374,Kirkland Lake District,2019,Rainbow Trout,Gaf Lake,lac Gaf,,17-5830-53526,CLIFFORD,Yearlings,1000,48.32,-79.88,4649
-8907785.65327775,6058744.05945759,Kirkland Lake District,2019,Rainbow Trout,Gillies Lake,lac Gillies,,17-5731-52852,BRYCE,Yearlings,600,47.71,-80.02,4650
-8915578.01763328,6190443.80913545,Kirkland Lake District,2019,Rainbow Trout,Knight Lake,lac Knight,,17-5665-53720,MICHAUD,Yearlings,1100,48.5,-80.09,4651
-8922257.18708088,6197166.42153172,Kirkland Lake District,2019,Rainbow Trout,McLean Lake,lac McLean,,17-5620-53772,MUNRO,Yearlings,500,48.54,-80.15,4652
-8903332.87364602,6143533.34866001,Kirkland Lake District,2019,Rainbow Trout,Nettie Lake,lac Nettie,,17-5751-53413,MORRISETTE,Yearlings,2300,48.22,-79.98,4653
-8906672.45836982,6133514.53132378,Kirkland Lake District,2019,Rainbow Trout,O'Connell Lake,lac O'Connell,,17-5731-53351,LEBEL,Yearlings,700,48.16,-80.01,4654
-8982369.71210924,6100202.83809588,Kirkland Lake District,2019,Rainbow Trout,Ryan Lake,lac Ryan,,17-5228-53125,POWELL,Yearlings,500,47.96,-80.69,4655
-8979030.12738544,6027368.22106761,Kirkland Lake District,2019,Rainbow Trout,Sandplains Lake,lac Sandplains,,17-5253-52632,CHARTERS,Yearlings,500,47.52,-80.66,4656
-8931162.74634434,6060398.5834111,Kirkland Lake District,2019,Rainbow Trout,Thin Lake,lac Thin,,17-5575-52849,TUDHOPE,Yearlings,600,47.72,-80.23,4657
-8931162.74634434,6058744.05945759,Kirkland Lake District,2019,Rainbow Trout,Tud Lake,lac Tud,,17-5575-52850,TUDHOPE,Yearlings,600,47.71,-80.23,4658
-8986822.49174098,6085254.65218746,Kirkland Lake District,2019,Splake,,,Yarrow Lake 15 (Unofficial Name),17-5196-53018,YARROW,Yearlings,800,47.87,-80.73,4659
-8907785.65327775,6058744.05945759,Kirkland Lake District,2019,Splake,,,Dogget Lake (Unofficial Name),17-5734-52851,BRYCE,Yearlings,3400,47.71,-80.02,4660
-8944521.08523953,6083595.34598903,Kirkland Lake District,2019,Splake,,,Davidson Lake 1 (Unofficial Name),17-5480-53017,DAVIDSON,Yearlings,400,47.86,-80.35,4661
-8944521.08523953,6083595.34598903,Kirkland Lake District,2019,Splake,,,Davidson Lake 2 (Unofficial Name),17-5480-53013,DAVIDSON,Yearlings,500,47.86,-80.35,4662
-8963445.39867439,6135183.51991344,Kirkland Lake District,2019,Splake,,,Beaver Lake (Unofficial Name),17-5353-53360,DUNMORE,Yearlings,5100,48.17,-80.52,4663
-9021331.53388689,6106854.83488507,Kirkland Lake District,2019,Splake,,,Montrose Lake 2 (Unofficial Name),17-4969-53171,MONTROSE,Yearlings,3060,48,-81.04,4664
-8892200.92456669,6155236.82158728,Kirkland Lake District,2019,Splake,Allan Lake,lac Allan,,17-5830-53497,CLIFFORD,Fingerlings,20000,48.29,-79.88,4665
-8922257.18708088,6203894.34827269,Kirkland Lake District,2019,Splake,Blueberry Lake,lac Blueberry,,17-5621-53810,MUNRO,Yearlings,1445,48.58,-80.15,4666
-9021331.53388689,6035613.97648192,Kirkland Lake District,2019,Splake,Bobtail Lake,lac Bobtail,,17-4965-52695,LEONARD,Yearlings,900,47.57,-81.04,4667
-8868823.83150011,6081936.35982088,Kirkland Lake District,2019,Splake,Clear Lake,lac Clear,,17-5990-53004,BAYLY,Yearlings,1700,47.85,-79.67,4668
-8897766.89910636,6168631.88033785,Kirkland Lake District,2019,Splake,Cochenour Lake,lac Cochenour,,17-5790-53592,THACKERAY,Yearlings,400,48.37,-79.93,4669
-8893314.11947463,6131845.86803904,Kirkland Lake District,2019,Splake,Crystal Lake,lac Crystal,,17-5819-53339,LEBEL,Yearlings,2549,48.15,-79.89,4670
-8874389.80603977,6083595.34598903,Kirkland Lake District,2019,Splake,Crystal Lake,lac Crystal,,17-5957-53022,BAYLY,Yearlings,2400,47.86,-79.72,4671
-8872163.4162239,6151891.33674031,Kirkland Lake District,2019,Splake,Daughter Lake,lac Daughter,,17-5963-53474,KATRINE,Yearlings,400,48.27,-79.7,4672
-8922257.18708088,6203894.34827269,Kirkland Lake District,2016,Splake,Blueberry Lake,lac Blueberry,,17-5621-53810,MUNRO,Yearlings,1700,48.58,-80.15,4673
-9021331.53388689,6035613.97648192,Kirkland Lake District,2016,Splake,Bobtail Lake,lac Bobtail,,17-4965-52695,LEONARD,Yearlings,997,47.57,-81.04,4674
-8868823.83150011,6081936.35982088,Kirkland Lake District,2016,Splake,Clear Lake,lac Clear,,17-5990-53004,BAYLY,Yearlings,2000,47.85,-79.67,4675
-8997954.4408203,6040565.20878006,Kirkland Lake District,2016,Splake,Crawford Lake,lac Crawford,,17-5123-52719,MILNER,Yearlings,1498,47.6,-80.83,4676
-8874389.80603977,6083595.34598903,Kirkland Lake District,2016,Splake,Crystal Lake,lac Crystal,,17-5957-53022,BAYLY,Yearlings,2800,47.86,-79.72,4677
-8893314.11947463,6131845.86803904,Kirkland Lake District,2016,Splake,Crystal Lake,lac Crystal,,17-5819-53339,LEBEL,Yearlings,3000,48.15,-79.89,4678
-8520393.82531716,5657803.24745032,Kemptville District,2020,Brown Trout,Darling Long Lake,Long lac Darling,,18-3789-50097,DARLING,Yearlings,1039,45.23,-76.54,4679
-8872163.4162239,6151891.33674031,Kirkland Lake District,2016,Splake,Daughter Lake,lac Daughter,,17-5963-53474,KATRINE,Yearlings,500,48.27,-79.7,4680
-8892200.92456669,6158583.61693429,Kirkland Lake District,2016,Splake,Gourlay Lake,lac Gourlay,,17-5825-53517,CLIFFORD,Yearlings,1999,48.31,-79.88,4681
-8469186.85955225,5547830.61394407,Kemptville District,2020,Lake Trout,Red Horse Lake,lac Red Horse,,18-4143-49324,LANSDOWNE,Yearlings,5000,44.53,-76.08,4682
-8518167.43550129,5649903.45464165,Kemptville District,2018,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,1000,45.18,-76.52,4683
-8905559.26346189,6187084.49217147,Kirkland Lake District,2016,Splake,Halfway Lake,lac Halfway,,17-5733-53702,GARRISON,Yearlings,1498,48.48,-80,4684
-10480730.0581867,6385881.20257609,Kenora District,2021,Brook Trout,,,Tox Lake (Unofficial Name),15-4168-55005,LE MAY,Yearlings,2000,49.65,-94.15,4685
-8907785.65327775,6058744.05945759,Kirkland Lake District,2018,Rainbow Trout,Gillies Lake,lac Gillies,,17-5731-52852,BRYCE,Yearlings,600,47.71,-80.02,4686
-8521507.02022509,5649903.45464165,Kemptville Kingston District,2024,Brook Trout,Peterwhite Lake,lac Peterwhite,,18-3779-50044,DARLING,Yearlings,2500,45.18,-76.55,4687
-8525959.79985682,5593228.54285185,Kemptville District,2020,Lake Trout,Silver Lake,lac Silver,,18-3735-49648,OSO,Yearlings,5836,44.82,-76.59,4688
-8915578.01763328,6190443.80913545,Kirkland Lake District,2018,Rainbow Trout,Knight Lake,lac Knight,,17-5665-53720,MICHAUD,Yearlings,900,48.5,-80.09,4689
-8361206.95348278,5621521.48619207,Kemptville District,2020,Rainbow Trout,,,Challies Public Fishing Area Pond (Unofficial Name),18-4910-49838,WILLIAMSBURGH,Yearlings,2000,45,-75.11,4690
-8922257.18708088,6197166.42153172,Kirkland Lake District,2018,Rainbow Trout,McLean Lake,lac McLean,,17-5620-53772,MUNRO,Yearlings,500,48.54,-80.15,4691
-8361206.95348278,5621521.48619207,Kemptville District,2020,Rainbow Trout,,,Challies Public Fishing Area Pond (Unofficial Name),18-4910-49838,WILLIAMSBURGH,Yearlings,1897,45,-75.11,4692
-8903332.87364602,6143533.34866001,Kirkland Lake District,2018,Rainbow Trout,Nettie Lake,lac Nettie,,17-5751-53413,MORRISETTE,Yearlings,2300,48.22,-79.98,4693
-8534865.35912029,5623095.9189356,Kemptville District,2020,Rainbow Trout,Bottle Lake,lac Bottle,,18-3683-49857,LAVANT,Yearlings,1500,45.01,-76.67,4694
-8906672.45836982,6133514.53132378,Kirkland Lake District,2018,Rainbow Trout,O'Connell Lake,lac O'Connell,,17-5731-53351,LEBEL,Yearlings,525,48.16,-80.01,4695
-8500356.31697437,5618373.44486032,Kemptville District,2020,Rainbow Trout,Clyde River,rivière Clyde,,18-3923-49818,DRUMMOND,Yearlings,1000,44.98,-76.36,4696
